adcode,provinceName,OBJECTID1,suspectedCountIncr,suspectedCount,confirmedIncr,confirmedCount,deadIncr,deadCount,currentSuspectedCount,dateId,provinceShortName
630000,青海省,29,604.0,0,7,375,0,0,,20221122,青海
640000,宁夏回族自治区,30,134.0,0,1,227,0,0,,20221122,宁夏
650000,新疆维吾尔自治区,31,936.0,0,19,2396,0,3,,20221122,新疆维吾尔自治
110000,北京市,1,1149.0,0,517,7922,1,13,,20221123,北京
120000,天津市,2,459.0,0,1,2578,0,3,,20221123,天津
130000,河北省,3,882.0,0,64,2182,0,7,,20221123,河北
140000,山西省,4,778.0,0,247,2873,0,0,,20221123,山西
150000,内蒙古自治区,5,562.0,0,88,6955,0,1,,20221123,内蒙古
210000,辽宁省,6,267.0,0,39,2219,0,2,,20221123,辽宁
220000,吉林省,7,319.0,0,7,40358,0,5,,20221123,吉林
230000,黑龙江省,8,323.0,0,98,3904,0,13,,20221123,黑龙江
310000,上海市,9,86.0,0,13,64433,0,595,,20221123,上海
320000,江苏省,10,313.0,0,54,3226,0,0,,20221123,江苏
330000,浙江省,11,118.0,0,36,3889,0,1,,20221123,浙江
340000,安徽省,12,87.0,0,2,1572,0,6,,20221123,安徽
350000,福建省,13,44.0,0,35,5736,0,1,,20221123,福建
360000,江西省,14,72.0,0,1,1513,0,1,,20221123,江西
370000,山东省,15,754.0,0,52,3502,0,7,,20221123,山东
410000,河南省,16,536.0,0,159,6328,0,23,,20221123,河南
420000,湖北省,17,488.0,0,9,68511,0,4512,,20221123,湖北
430000,湖南省,18,131.0,0,23,1932,0,4,,20221123,湖南
440000,广东省,19,7527.0,0,1810,28216,0,8,,20221123,广东
450000,广西壮族自治区,20,365.0,0,3,2364,0,2,,20221123,广西
460000,海南省,21,24.0,0,5,9030,0,6,,20221123,海南
500000,重庆市,22,7438.0,0,413,4551,0,6,,20221123,重庆
510000,四川省,23,1097.0,0,200,8363,0,4,,20221123,四川
520000,贵州省,24,121.0,0,34,1136,0,2,,20221123,贵州
530000,云南省,25,262.0,0,27,3430,0,2,,20221123,云南
540000,西藏自治区,26,11.0,0,0,1497,0,0,,20221123,西藏
610000,陕西省,27,758.0,0,40,4749,0,3,,20221123,陕西
620000,甘肃省,28,860.0,0,7,1523,0,2,,20221123,甘肃
630000,青海省,29,696.0,0,8,383,0,0,,20221123,青海
640000,宁夏回族自治区,30,172.0,0,0,227,0,0,,20221123,宁夏
650000,新疆维吾尔自治区,31,947.0,0,18,2414,0,3,,20221123,新疆维吾尔自治
110000,北京市,1,1459.0,0,432,8354,0,13,,20221124,北京
120000,天津市,2,420.0,0,3,2581,0,3,,20221124,天津
130000,河北省,3,3046.0,0,329,2511,0,7,,20221124,河北
140000,山西省,4,724.0,0,208,3081,0,0,,20221124,山西
150000,内蒙古自治区,5,552.0,0,86,7041,0,1,,20221124,内蒙古
210000,辽宁省,6,397.0,0,24,2243,0,2,,20221124,辽宁
220000,吉林省,7,572.0,0,8,40366,0,5,,20221124,吉林
230000,黑龙江省,8,289.0,0,108,4012,0,13,,20221124,黑龙江
310000,上海市,9,138.0,0,18,64451,0,595,,20221124,上海
320000,江苏省,10,322.0,0,33,3259,0,0,,20221124,江苏
330000,浙江省,11,153.0,0,51,3940,0,1,,20221124,浙江
340000,安徽省,12,152.0,0,5,1577,0,6,,20221124,安徽
350000,福建省,13,44.0,0,51,5787,0,1,,20221124,福建
360000,江西省,14,60.0,0,9,1522,0,1,,20221124,江西
370000,山东省,15,737.0,0,90,3592,0,7,,20221124,山东
410000,河南省,16,720.0,0,140,6468,0,23,,20221124,河南
420000,湖北省,17,559.0,0,12,68523,0,4512,,20221124,湖北
430000,湖南省,18,140.0,0,29,1961,0,4,,20221124,湖南
440000,广东省,19,7605.0,0,915,29131,0,8,,20221124,广东
450000,广西壮族自治区,20,264.0,0,2,2366,0,2,,20221124,广西
460000,海南省,21,28.0,0,5,9035,0,6,,20221124,海南
500000,重庆市,22,6242.0,0,260,4811,0,6,,20221124,重庆
510000,四川省,23,1199.0,0,124,8487,0,4,,20221124,四川
520000,贵州省,24,109.0,0,42,1178,0,2,,20221124,贵州
530000,云南省,25,303.0,0,48,3478,0,2,,20221124,云南
540000,西藏自治区,26,12.0,0,2,1499,0,0,,20221124,西藏
610000,陕西省,27,794.0,0,34,4783,0,3,,20221124,陕西
620000,甘肃省,28,870.0,0,6,1529,0,2,,20221124,甘肃
630000,青海省,29,729.0,0,9,392,0,0,,20221124,青海
640000,宁夏回族自治区,30,241.0,0,0,227,0,0,,20221124,宁夏
650000,新疆维吾尔自治区,31,960.0,0,20,2434,0,3,,20221124,新疆维吾尔自治
110000,北京市,1,2009.0,0,587,8941,0,13,,20221125,北京
120000,天津市,2,585.0,0,7,2588,0,3,,20221125,天津
130000,河北省,3,1619.0,0,101,2612,0,7,,20221125,河北
140000,山西省,4,1152.0,0,324,3405,0,0,,20221125,山西
150000,内蒙古自治区,5,417.0,0,119,7160,0,1,,20221125,内蒙古
210000,辽宁省,6,485.0,0,52,2295,0,2,,20221125,辽宁
220000,吉林省,7,611.0,0,11,40377,0,5,,20221125,吉林
230000,黑龙江省,8,325.0,0,134,4146,0,13,,20221125,黑龙江
310000,上海市,9,134.0,0,14,64465,0,595,,20221125,上海
320000,江苏省,10,362.0,0,46,3305,0,0,,20221125,江苏
330000,浙江省,11,154.0,0,34,3974,0,1,,20221125,浙江
340000,安徽省,12,128.0,0,1,1578,0,6,,20221125,安徽
350000,福建省,13,72.0,0,55,5842,0,1,,20221125,福建
360000,江西省,14,101.0,0,6,1528,0,1,,20221125,江西
370000,山东省,15,794.0,0,111,3703,0,7,,20221125,山东
410000,河南省,16,809.0,0,186,6654,0,23,,20221125,河南
420000,湖北省,17,694.0,0,12,68535,0,4512,,20221125,湖北
430000,湖南省,18,275.0,0,30,1991,0,4,,20221125,湖南
440000,广东省,19,7440.0,0,1016,30147,0,8,,20221125,广东
450000,广西壮族自治区,20,292.0,0,13,2379,0,2,,20221125,广西
460000,海南省,21,28.0,0,13,9048,0,6,,20221125,海南
500000,重庆市,22,7524.0,0,202,5013,0,6,,20221125,重庆
510000,四川省,23,1394.0,0,161,8648,0,4,,20221125,四川
520000,贵州省,24,101.0,0,31,1209,0,2,,20221125,贵州
530000,云南省,25,397.0,0,134,3612,0,2,,20221125,云南
540000,西藏自治区,26,14.0,0,2,1501,0,0,,20221125,西藏
610000,陕西省,27,818.0,0,39,4822,0,3,,20221125,陕西
620000,甘肃省,28,712.0,0,5,1534,0,2,,20221125,甘肃
630000,青海省,29,1036.0,0,7,399,0,0,,20221125,青海
640000,宁夏回族自治区,30,280.0,0,0,227,0,0,,20221125,宁夏
650000,新疆维吾尔自治区,31,947.0,0,21,2455,0,3,,20221125,新疆维吾尔自治
110000,北京市,1,3576.0,0,750,9691,0,13,,20221126,北京
120000,天津市,2,572.0,0,1,2589,0,3,,20221126,天津
130000,河北省,3,1545.0,0,79,2691,0,7,,20221126,河北
140000,山西省,4,1041.0,0,189,3594,0,0,,20221126,山西
150000,内蒙古自治区,5,451.0,0,106,7266,0,1,,20221126,内蒙古
210000,辽宁省,6,564.0,0,46,2341,0,2,,20221126,辽宁
220000,吉林省,7,1204.0,0,4,40381,0,5,,20221126,吉林
230000,黑龙江省,8,441.0,0,132,4278,0,13,,20221126,黑龙江
310000,上海市,9,170.0,0,19,64484,0,595,,20221126,上海
320000,江苏省,10,439.0,0,22,3327,0,0,,20221126,江苏
330000,浙江省,11,161.0,0,64,4038,0,1,,20221126,浙江
340000,安徽省,12,269.0,0,10,1588,0,6,,20221126,安徽
350000,福建省,13,115.0,0,44,5886,0,1,,20221126,福建
360000,江西省,14,92.0,0,1,1529,0,1,,20221126,江西
370000,山东省,15,814.0,0,98,3801,0,7,,20221126,山东
410000,河南省,16,804.0,0,169,6823,0,23,,20221126,河南
420000,湖北省,17,701.0,0,8,68543,0,4512,,20221126,湖北
430000,湖南省,18,202.0,0,26,2017,0,4,,20221126,湖南
440000,广东省,19,7733.0,0,1409,31556,0,8,,20221126,广东
450000,广西壮族自治区,20,303.0,0,5,2384,0,2,,20221126,广西
460000,海南省,21,35.0,0,7,9055,0,6,,20221126,海南
500000,重庆市,22,8669.0,0,199,5212,1,7,,20221126,重庆
510000,四川省,23,1524.0,0,121,8769,0,4,,20221126,四川
520000,贵州省,24,114.0,0,28,1237,0,2,,20221126,贵州
530000,云南省,25,416.0,0,83,3695,0,2,,20221126,云南
540000,西藏自治区,26,12.0,0,2,1503,0,0,,20221126,西藏
610000,陕西省,27,909.0,0,52,4874,0,3,,20221126,陕西
620000,甘肃省,28,689.0,0,5,1539,0,2,,20221126,甘肃
630000,青海省,29,1071.0,0,7,406,0,0,,20221126,青海
640000,宁夏回族自治区,30,474.0,0,3,230,0,0,,20221126,宁夏
650000,新疆维吾尔自治区,31,972.0,0,20,2475,0,3,,20221126,新疆维吾尔自治
110000,北京市,1,3071.0,0,856,10547,0,13,,20221127,北京
120000,天津市,2,690.0,0,6,2595,0,3,,20221127,天津
130000,河北省,3,949.0,0,40,2731,0,7,,20221127,河北
140000,山西省,4,1158.0,0,162,3756,0,0,,20221127,山西
150000,内蒙古自治区,5,445.0,0,124,7390,0,1,,20221127,内蒙古
210000,辽宁省,6,434.0,0,54,2395,0,2,,20221127,辽宁
220000,吉林省,7,1578.0,0,8,40389,0,5,,20221127,吉林
230000,黑龙江省,8,414.0,0,54,4332,0,13,,20221127,黑龙江
310000,上海市,9,181.0,0,20,64504,0,595,,20221127,上海
320000,江苏省,10,423.0,0,32,3359,0,0,,20221127,江苏
330000,浙江省,11,212.0,0,65,4103,0,1,,20221127,浙江
340000,安徽省,12,323.0,0,8,1596,0,6,,20221127,安徽
350000,福建省,13,111.0,0,69,5955,0,1,,20221127,福建
360000,江西省,14,66.0,0,0,1529,0,1,,20221127,江西
370000,山东省,15,891.0,0,96,3897,0,7,,20221127,山东
410000,河南省,16,665.0,0,157,6980,0,23,,20221127,河南
420000,湖北省,17,666.0,0,18,68561,0,4512,,20221127,湖北
430000,湖南省,18,373.0,0,23,2040,0,4,,20221127,湖南
440000,广东省,19,7789.0,0,1371,32927,0,8,,20221127,广东
450000,广西壮族自治区,20,398.0,0,2,2386,0,2,,20221127,广西
460000,海南省,21,37.0,0,10,9065,0,6,,20221127,海南
500000,重庆市,22,9449.0,0,238,5450,0,7,,20221127,重庆
510000,四川省,23,1723.0,0,158,8927,0,4,,20221127,四川
520000,贵州省,24,75.0,0,22,1259,0,2,,20221127,贵州
530000,云南省,25,558.0,0,133,3828,0,2,,20221127,云南
540000,西藏自治区,26,13.0,0,5,1508,0,0,,20221127,西藏
610000,陕西省,27,988.0,0,55,4929,0,3,,20221127,陕西
620000,甘肃省,28,639.0,0,8,1547,0,2,,20221127,甘肃
630000,青海省,29,754.0,0,4,410,0,0,,20221127,青海
640000,宁夏回族自治区,30,469.0,0,0,230,0,0,,20221127,宁夏
650000,新疆维吾尔自治区,31,983.0,0,24,2499,0,3,,20221127,新疆维吾尔自治
110000,北京市,1,3441.0,0,973,11520,0,13,,20221128,北京
120000,天津市,2,794.0,0,3,2598,0,3,,20221128,天津
130000,河北省,3,697.0,0,19,2750,0,7,,20221128,河北
140000,山西省,4,1335.0,0,135,3891,0,0,,20221128,山西
150000,内蒙古自治区,5,397.0,0,91,7481,0,1,,20221128,内蒙古
210000,辽宁省,6,549.0,0,25,2420,0,2,,20221128,辽宁
220000,吉林省,7,809.0,0,23,40412,0,5,,20221128,吉林
230000,黑龙江省,8,541.0,0,50,4382,0,13,,20221128,黑龙江
310000,上海市,9,210.0,0,26,64530,0,595,,20221128,上海
320000,江苏省,10,450.0,0,26,3385,0,0,,20221128,江苏
330000,浙江省,11,224.0,0,59,4162,0,1,,20221128,浙江
340000,安徽省,12,393.0,0,5,1601,0,6,,20221128,安徽
350000,福建省,13,120.0,0,64,6019,0,1,,20221128,福建
360000,江西省,14,54.0,0,3,1532,0,1,,20221128,江西
370000,山东省,15,811.0,0,60,3957,0,7,,20221128,山东
410000,河南省,16,682.0,0,164,7144,0,23,,20221128,河南
420000,湖北省,17,623.0,0,27,68588,0,4512,,20221128,湖北
430000,湖南省,18,319.0,0,41,2081,0,4,,20221128,湖南
440000,广东省,19,7752.0,0,1187,34114,0,8,,20221128,广东
450000,广西壮族自治区,20,383.0,0,4,2390,0,2,,20221128,广西
460000,海南省,21,39.0,0,12,9077,0,6,,20221128,海南
500000,重庆市,22,8584.0,0,211,5661,0,7,,20221128,重庆
510000,四川省,23,1419.0,0,179,9106,0,4,,20221128,四川
520000,贵州省,24,116.0,0,18,1277,0,2,,20221128,贵州
530000,云南省,25,566.0,0,144,3972,0,2,,20221128,云南
540000,西藏自治区,26,15.0,0,3,1511,0,0,,20221128,西藏
610000,陕西省,27,901.0,0,39,4968,0,3,,20221128,陕西
620000,甘肃省,28,609.0,0,3,1550,0,2,,20221128,甘肃
630000,青海省,29,730.0,0,7,417,0,0,,20221128,青海
640000,宁夏回族自治区,30,465.0,0,0,230,0,0,,20221128,宁夏
650000,新疆维吾尔自治区,31,993.0,0,23,2522,0,3,,20221128,新疆维吾尔自治
110000,北京市,1,3247.0,0,1285,12805,0,13,,20221129,北京
120000,天津市,2,870.0,0,4,2602,0,3,,20221129,天津
130000,河北省,3,470.0,0,17,2767,0,7,,20221129,河北
140000,山西省,4,1876.0,0,185,4076,0,0,,20221129,山西
150000,内蒙古自治区,5,323.0,0,107,7588,0,1,,20221129,内蒙古
210000,辽宁省,6,577.0,0,37,2457,0,2,,20221129,辽宁
220000,吉林省,7,794.0,0,8,40420,0,5,,20221129,吉林
230000,黑龙江省,8,657.0,0,52,4434,0,13,,20221129,黑龙江
310000,上海市,9,215.0,0,20,64550,0,595,,20221129,上海
320000,江苏省,10,497.0,0,32,3417,0,0,,20221129,江苏
330000,浙江省,11,230.0,0,77,4239,0,1,,20221129,浙江
340000,安徽省,12,249.0,0,13,1614,0,6,,20221129,安徽
350000,福建省,13,100.0,0,66,6085,0,1,,20221129,福建
360000,江西省,14,70.0,0,1,1533,0,1,,20221129,江西
370000,山东省,15,855.0,0,86,4043,0,7,,20221129,山东
410000,河南省,16,536.0,0,133,7277,0,23,,20221129,河南
420000,湖北省,17,643.0,0,21,68609,0,4512,,20221129,湖北
430000,湖南省,18,250.0,0,48,2129,0,4,,20221129,湖南
440000,广东省,19,7261.0,0,1529,35643,0,8,,20221129,广东
450000,广西壮族自治区,20,605.0,0,5,2395,0,2,,20221129,广西
460000,海南省,21,33.0,0,15,9092,0,6,,20221129,海南
500000,重庆市,22,7670.0,0,168,5829,0,7,,20221129,重庆
510000,四川省,23,1254.0,0,174,9280,0,4,,20221129,四川
520000,贵州省,24,166.0,0,20,1297,0,2,,20221129,贵州
530000,云南省,25,591.0,0,120,4092,0,2,,20221129,云南
540000,西藏自治区,26,13.0,0,1,1512,0,0,,20221129,西藏
610000,陕西省,27,771.0,0,35,5003,0,3,,20221129,陕西
620000,甘肃省,28,534.0,0,1,1551,0,2,,20221129,甘肃
630000,青海省,29,722.0,0,5,422,0,0,,20221129,青海
640000,宁夏回族自治区,30,462.0,0,0,230,0,0,,20221129,宁夏
650000,新疆维吾尔自治区,31,999.0,0,23,2545,0,3,,20221129,新疆维吾尔自治
110000,北京市,1,4035.0,0,1035,13840,0,13,,20221130,北京
120000,天津市,2,725.0,0,1,2603,0,3,,20221130,天津
130000,河北省,3,436.0,0,16,2783,0,7,,20221130,河北
140000,山西省,4,2123.0,0,215,4291,0,0,,20221130,山西
150000,内蒙古自治区,5,260.0,0,77,7665,0,1,,20221130,内蒙古
210000,辽宁省,6,532.0,0,55,2512,0,2,,20221130,辽宁
220000,吉林省,7,714.0,0,18,40438,0,5,,20221130,吉林
230000,黑龙江省,8,667.0,0,90,4524,0,13,,20221130,黑龙江
310000,上海市,9,226.0,0,29,64579,0,595,,20221130,上海
320000,江苏省,10,497.0,0,37,3454,0,0,,20221130,江苏
330000,浙江省,11,220.0,0,93,4332,0,1,,20221130,浙江
340000,安徽省,12,291.0,0,2,1616,0,6,,20221130,安徽
350000,福建省,13,120.0,0,88,6173,0,1,,20221130,福建
360000,江西省,14,81.0,0,0,1533,0,1,,20221130,江西
370000,山东省,15,608.0,0,43,4086,0,7,,20221130,山东
410000,河南省,16,366.0,0,75,7352,0,23,,20221130,河南
420000,湖北省,17,658.0,0,20,68629,0,4512,,20221130,湖北
430000,湖南省,18,278.0,0,26,2155,0,4,,20221130,湖南
440000,广东省,19,6334.0,0,1611,37254,0,8,,20221130,广东
450000,广西壮族自治区,20,757.0,0,5,2400,0,2,,20221130,广西
460000,海南省,21,62.0,0,29,9121,0,6,,20221130,海南
500000,重庆市,22,6434.0,0,211,6040,0,7,,20221130,重庆
510000,四川省,23,1264.0,0,173,9453,0,4,,20221130,四川
520000,贵州省,24,141.0,0,24,1321,0,2,,20221130,贵州
530000,云南省,25,866.0,0,103,4195,0,2,,20221130,云南
540000,西藏自治区,26,12.0,0,2,1514,0,0,,20221130,西藏
610000,陕西省,27,689.0,0,46,5049,0,3,,20221130,陕西
620000,甘肃省,28,471.0,0,0,1551,0,2,,20221130,甘肃
630000,青海省,29,641.0,0,5,427,0,0,,20221130,青海
640000,宁夏回族自治区,30,431.0,0,0,230,0,0,,20221130,宁夏
650000,新疆维吾尔自治区,31,972.0,0,21,2566,0,3,,20221130,新疆维吾尔自治
110000,北京市,1,3035.0,0,948,14788,0,13,,20221201,北京
120000,天津市,2,693.0,0,1,2604,0,3,,20221201,天津
130000,河北省,3,356.0,0,18,2801,0,7,,20221201,河北
140000,山西省,4,2320.0,0,193,4484,0,0,,20221201,山西
150000,内蒙古自治区,5,340.0,0,56,7721,0,1,,20221201,内蒙古
210000,辽宁省,6,516.0,0,50,2562,0,2,,20221201,辽宁
220000,吉林省,7,478.0,0,10,40448,0,5,,20221201,吉林
230000,黑龙江省,8,660.0,0,88,4612,0,13,,20221201,黑龙江
310000,上海市,9,245.0,0,30,64609,0,595,,20221201,上海
320000,江苏省,10,524.0,0,27,3481,0,0,,20221201,江苏
330000,浙江省,11,324.0,0,114,4446,0,1,,20221201,浙江
340000,安徽省,12,380.0,0,4,1620,0,6,,20221201,安徽
350000,福建省,13,178.0,0,91,6264,0,1,,20221201,福建
360000,江西省,14,67.0,0,4,1537,0,1,,20221201,江西
370000,山东省,15,630.0,0,43,4129,0,7,,20221201,山东
410000,河南省,16,294.0,0,81,7433,0,23,,20221201,河南
420000,湖北省,17,707.0,0,21,68650,0,4512,,20221201,湖北
430000,湖南省,18,320.0,0,30,2185,0,4,,20221201,湖南
440000,广东省,19,6036.0,0,1798,39052,0,8,,20221201,广东
450000,广西壮族自治区,20,690.0,0,9,2409,0,2,,20221201,广西
460000,海南省,21,76.0,0,26,9147,0,6,,20221201,海南
500000,重庆市,22,6350.0,0,191,6231,0,7,,20221201,重庆
510000,四川省,23,1054.0,0,170,9623,0,4,,20221201,四川
520000,贵州省,24,240.0,0,12,1333,0,2,,20221201,贵州
530000,云南省,25,1033.0,0,173,4368,0,2,,20221201,云南
540000,西藏自治区,26,16.0,0,1,1515,0,0,,20221201,西藏
610000,陕西省,27,800.0,0,68,5117,0,3,,20221201,陕西
620000,甘肃省,28,396.0,0,0,1551,0,2,,20221201,甘肃
630000,青海省,29,688.0,0,9,436,0,0,,20221201,青海
640000,宁夏回族自治区,30,437.0,0,1,231,0,0,,20221201,宁夏
650000,新疆维吾尔自治区,31,819.0,0,11,2577,0,3,,20221201,新疆维吾尔自治
110000,北京市,1,2622.0,0,705,15493,0,13,,20221202,北京
120000,天津市,2,566.0,0,2,2606,0,3,,20221202,天津
130000,河北省,3,346.0,0,15,2816,0,7,,20221202,河北
140000,山西省,4,3191.0,0,187,4671,0,0,,20221202,山西
150000,内蒙古自治区,5,338.0,0,87,7808,0,1,,20221202,内蒙古
210000,辽宁省,6,461.0,0,60,2622,0,2,,20221202,辽宁
220000,吉林省,7,419.0,0,9,40457,0,5,,20221202,吉林
230000,黑龙江省,8,528.0,0,111,4723,0,13,,20221202,黑龙江
310000,上海市,9,306.0,0,32,64641,0,595,,20221202,上海
320000,江苏省,10,569.0,0,44,3525,0,0,,20221202,江苏
330000,浙江省,11,433.0,0,110,4556,0,1,,20221202,浙江
340000,安徽省,12,312.0,0,8,1628,0,6,,20221202,安徽
350000,福建省,13,194.0,0,80,6344,0,1,,20221202,福建
360000,江西省,14,106.0,0,1,1538,0,1,,20221202,江西
370000,山东省,15,731.0,0,40,4169,0,7,,20221202,山东
410000,河南省,16,257.0,0,75,7508,0,23,,20221202,河南
420000,湖北省,17,594.0,0,46,68696,0,4512,,20221202,湖北
430000,湖南省,18,353.0,0,31,2216,0,4,,20221202,湖南
440000,广东省,19,5077.0,0,1678,40730,0,8,,20221202,广东
450000,广西壮族自治区,20,701.0,0,2,2411,0,2,,20221202,广西
460000,海南省,21,101.0,0,37,9184,0,6,,20221202,海南
500000,重庆市,22,5641.0,0,207,6438,0,7,,20221202,重庆
510000,四川省,23,1017.0,0,193,9816,0,4,,20221202,四川
520000,贵州省,24,260.0,0,23,1356,0,2,,20221202,贵州
530000,云南省,25,962.0,0,111,4479,0,2,,20221202,云南
540000,西藏自治区,26,20.0,0,0,1515,0,0,,20221202,西藏
610000,陕西省,27,880.0,0,66,5183,0,3,,20221202,陕西
620000,甘肃省,28,332.0,0,0,1551,0,2,,20221202,甘肃
630000,青海省,29,600.0,0,13,449,0,0,,20221202,青海
640000,宁夏回族自治区,30,433.0,0,2,233,0,0,,20221202,宁夏
650000,新疆维吾尔自治区,31,735.0,0,13,2590,0,3,,20221202,新疆维吾尔自治
110000,北京市,1,2498.0,0,712,16205,0,13,,20221203,北京
120000,天津市,2,547.0,0,0,2606,0,3,,20221203,天津
130000,河北省,3,209.0,0,2,2818,0,7,,20221203,河北
140000,山西省,4,2628.0,0,149,4820,0,0,,20221203,山西
150000,内蒙古自治区,5,357.0,0,55,7863,0,1,,20221203,内蒙古
210000,辽宁省,6,430.0,0,22,2644,0,2,,20221203,辽宁
220000,吉林省,7,369.0,0,9,40466,0,5,,20221203,吉林
230000,黑龙江省,8,1033.0,0,92,4815,0,13,,20221203,黑龙江
310000,上海市,9,497.0,0,42,64683,0,595,,20221203,上海
320000,江苏省,10,556.0,0,40,3565,0,0,,20221203,江苏
330000,浙江省,11,456.0,0,152,4708,0,1,,20221203,浙江
340000,安徽省,12,306.0,0,26,1654,0,6,,20221203,安徽
350000,福建省,13,303.0,0,92,6436,0,1,,20221203,福建
360000,江西省,14,191.0,0,0,1538,0,1,,20221203,江西
370000,山东省,15,675.0,0,46,4215,1,8,,20221203,山东
410000,河南省,16,265.0,0,86,7594,0,23,,20221203,河南
420000,湖北省,17,474.0,0,20,68716,0,4512,,20221203,湖北
430000,湖南省,18,427.0,0,66,2282,0,4,,20221203,湖南
440000,广东省,19,4807.0,0,1882,42612,0,8,,20221203,广东
450000,广西壮族自治区,20,397.0,0,8,2419,0,2,,20221203,广西
460000,海南省,21,101.0,0,55,9239,0,6,,20221203,海南
500000,重庆市,22,5112.0,0,263,6701,0,7,,20221203,重庆
510000,四川省,23,945.0,0,189,10005,1,5,,20221203,四川
520000,贵州省,24,233.0,0,20,1376,0,2,,20221203,贵州
530000,云南省,25,899.0,0,130,4609,0,2,,20221203,云南
540000,西藏自治区,26,15.0,0,0,1515,0,0,,20221203,西藏
610000,陕西省,27,921.0,0,31,5214,0,3,,20221203,陕西
620000,甘肃省,28,282.0,0,0,1551,0,2,,20221203,甘肃
630000,青海省,29,642.0,0,12,461,0,0,,20221203,青海
640000,宁夏回族自治区,30,348.0,0,1,234,0,0,,20221203,宁夏
650000,新疆维吾尔自治区,31,688.0,0,11,2601,0,3,,20221203,新疆维吾尔自治
110000,北京市,1,2742.0,0,1031,17236,0,13,,20221204,北京
120000,天津市,2,501.0,0,2,2608,0,3,,20221204,天津
130000,河北省,3,195.0,0,1,2819,0,7,,20221204,河北
140000,山西省,4,1361.0,0,58,4878,0,0,,20221204,山西
150000,内蒙古自治区,5,384.0,0,66,7929,0,1,,20221204,内蒙古
210000,辽宁省,6,348.0,0,58,2702,0,2,,20221204,辽宁
220000,吉林省,7,354.0,0,9,40475,0,5,,20221204,吉林
230000,黑龙江省,8,1168.0,0,117,4932,0,13,,20221204,黑龙江
310000,上海市,9,581.0,0,46,64729,0,595,,20221204,上海
320000,江苏省,10,557.0,0,31,3596,0,0,,20221204,江苏
330000,浙江省,11,435.0,0,184,4892,0,1,,20221204,浙江
340000,安徽省,12,317.0,0,14,1668,0,6,,20221204,安徽
350000,福建省,13,333.0,0,103,6539,0,1,,20221204,福建
360000,江西省,14,170.0,0,2,1540,0,1,,20221204,江西
370000,山东省,15,629.0,0,23,4238,0,8,,20221204,山东
410000,河南省,16,222.0,0,120,7714,0,23,,20221204,河南
420000,湖北省,17,388.0,0,13,68729,0,4512,,20221204,湖北
430000,湖南省,18,454.0,0,83,2365,0,4,,20221204,湖南
440000,广东省,19,4846.0,0,1703,44315,0,8,,20221204,广东
450000,广西壮族自治区,20,380.0,0,5,2424,0,2,,20221204,广西
460000,海南省,21,172.0,0,59,9298,0,6,,20221204,海南
500000,重庆市,22,4576.0,0,251,6952,0,7,,20221204,重庆
510000,四川省,23,899.0,0,185,10190,0,5,,20221204,四川
520000,贵州省,24,229.0,0,9,1385,0,2,,20221204,贵州
530000,云南省,25,713.0,0,89,4698,0,2,,20221204,云南
540000,西藏自治区,26,27.0,0,0,1515,0,0,,20221204,西藏
610000,陕西省,27,1010.0,0,35,5249,0,3,,20221204,陕西
620000,甘肃省,28,232.0,0,8,1559,0,2,,20221204,甘肃
630000,青海省,29,481.0,0,0,461,0,0,,20221204,青海
640000,宁夏回族自治区,30,328.0,0,1,235,0,0,,20221204,宁夏
650000,新疆维吾尔自治区,31,664.0,0,12,2613,0,3,,20221204,新疆维吾尔自治
110000,北京市,1,3505.0,0,1165,18401,0,13,,20221205,北京
120000,天津市,2,454.0,0,3,2611,0,3,,20221205,天津
130000,河北省,3,180.0,0,4,2823,0,7,,20221205,河北
140000,山西省,4,1569.0,0,55,4933,0,0,,20221205,山西
150000,内蒙古自治区,5,302.0,0,45,7974,0,1,,20221205,内蒙古
210000,辽宁省,6,297.0,0,36,2738,0,2,,20221205,辽宁
220000,吉林省,7,262.0,0,7,40482,0,5,,20221205,吉林
230000,黑龙江省,8,1243.0,0,106,5038,0,13,,20221205,黑龙江
310000,上海市,9,577.0,0,49,64778,0,595,,20221205,上海
320000,江苏省,10,479.0,0,30,3626,0,0,,20221205,江苏
330000,浙江省,11,279.0,0,86,4978,0,1,,20221205,浙江
340000,安徽省,12,254.0,0,7,1675,0,6,,20221205,安徽
350000,福建省,13,368.0,0,130,6669,0,1,,20221205,福建
360000,江西省,14,98.0,0,3,1543,0,1,,20221205,江西
370000,山东省,15,544.0,0,27,4265,0,8,,20221205,山东
410000,河南省,16,194.0,0,163,7877,0,23,,20221205,河南
420000,湖北省,17,417.0,0,31,68760,0,4512,,20221205,湖北
430000,湖南省,18,279.0,0,11,2376,0,4,,20221205,湖南
440000,广东省,19,3449.0,0,2135,46450,0,8,,20221205,广东
450000,广西壮族自治区,20,307.0,0,0,2424,0,2,,20221205,广西
460000,海南省,21,144.0,0,70,9368,0,6,,20221205,海南
500000,重庆市,22,3712.0,0,464,7416,0,7,,20221205,重庆
510000,四川省,23,906.0,0,261,10451,0,5,,20221205,四川
520000,贵州省,24,355.0,0,30,1415,0,2,,20221205,贵州
530000,云南省,25,441.0,0,53,4751,0,2,,20221205,云南
540000,西藏自治区,26,35.0,0,0,1515,0,0,,20221205,西藏
610000,陕西省,27,999.0,0,45,5294,0,3,,20221205,陕西
